sample_id,state,district,crop,season,soil_type,rainfall_mm,temperature_c,humidity_percent,soil_moisture_percent,nitrogen,phosphorus,potassium,ph,ndvi,evi,latitude,longitude,area_hectare,yield_ton_per_hectare,crop_health_status
AGRI-1297,Uttar Pradesh,D3,Sugarcane,Rabi,Alluvial,1233.49,37.08,53.12,13.35,68.72,26.92,95.52,8.24,0.408,0.163,10.66113,69.59799,4.8,7.43,Poor
AGRI-1298,Punjab,D1,Wheat,Rabi,Clay,518.75,22.47,64.53,22.26,74.03,54.55,140.5,5.92,0.61,0.115,24.38196,72.90238,5.05,7.0,Moderate
AGRI-1299,Karnataka,D5,Maize,Kharif,Silty,753.21,36.45,85.09,19.04,95.07,72.96,33.67,5.81,0.217,0.595,31.62024,73.10119,1.77,5.46,Poor
AGRI-1300,Haryana,D4,Cotton,Kharif,Sandy,760.69,26.52,81.56,12.4,31.17,35.15,53.66,6.04,0.25,0.65,29.73403,69.89778,6.93,2.8,Poor
AGRI-1301,Rajasthan,D5,Cotton,Zaid,Alluvial,516.55,37.71,42.01,20.72,56.12,16.77,76.92,6.54,0.671,0.225,28.92005,75.76927,7.48,4.4,Moderate
AGRI-1302,Maharashtra,D2,Soybean,Zaid,Alluvial,1228.3,29.08,40.12,36.44,28.28,47.16,141.22,6.1,0.438,0.424,15.25208,79.75451,6.31,5.88,Moderate
AGRI-1303,Rajasthan,D5,Rice,Kharif,Black Soil,1127.95,36.62,67.41,20.32,28.07,69.85,151.44,6.31,0.65,0.267,26.01892,79.56324,7.56,8.03,Moderate
AGRI-1304,Tamil Nadu,D2,Cotton,Kharif,Alluvial,559.42,18.11,64.27,30.32,41.54,27.73,158.98,7.17,0.762,0.396,28.42648,78.86859,2.77,4.58,Moderate
AGRI-1305,Haryana,D5,Maize,Rabi,Sandy,753.39,32.96,49.65,43.96,73.38,27.59,154.29,7.67,0.777,0.362,24.27983,74.77344,6.96,8.71,Healthy
AGRI-1306,Rajasthan,D1,Cotton,Kharif,Silty,466.39,36.06,84.47,36.98,106.33,85.78,20.83,7.57,0.301,0.261,14.01348,82.12911,4.17,4.91,Moderate
AGRI-1307,Madhya Pradesh,D1,Maize,Kharif,Alluvial,1041.03,20.79,86.01,26.21,73.4,86.33,26.68,7.85,0.52,0.52,30.89202,84.52968,1.73,6.82,Moderate
AGRI-1308,Madhya Pradesh,D1,Wheat,Zaid,Black Soil,483.51,19.92,57.14,25.41,56.9,89.24,40.66,5.11,0.694,0.176,18.81967,74.92549,5.52,6.07,Moderate
AGRI-1309,Punjab,D1,Soybean,Kharif,Sandy,1434.53,26.49,83.97,28.41,29.06,74.61,68.84,5.17,0.722,0.132,11.11533,69.71071,5.63,7.21,Moderate
AGRI-1310,Maharashtra,D1,Rice,Zaid,Clay,1208.75,36.67,56.12,18.37,80.53,25.05,136.19,7.76,0.729,0.561,10.63467,73.92661,2.65,9.2,Moderate
AGRI-1311,Uttar Pradesh,D1,Cotton,Kharif,Loam,779.26,28.85,75.52,34.82,49.84,26.96,144.97,6.87,0.34,0.5,23.54046,70.74737,0.71,5.09,Moderate
AGRI-1312,Haryana,D2,Maize,Rabi,Loam,986.42,28.55,61.18,25.11,87.64,37.22,46.16,7.02,0.315,0.399,18.50503,77.34717,2.0,6.04,Moderate
AGRI-1313,Punjab,D4,Sugarcane,Kharif,Clay,1352.48,20.82,41.74,42.69,127.49,35.45,106.75,5.18,0.593,0.381,10.26761,71.1187,3.5,12.25,Moderate
AGRI-1314,Karnataka,D5,Rice,Kharif,Alluvial,959.51,18.02,86.04,39.24,32.24,86.52,148.43,5.89,0.699,0.398,25.76875,77.2569,1.76,8.83,Moderate
AGRI-1315,Tamil Nadu,D1,Wheat,Kharif,Loam,541.95,34.2,59.98,33.98,43.33,73.13,84.92,7.23,0.403,0.362,27.1838,72.42006,1.96,5.91,Poor
AGRI-1316,Maharashtra,D2,Maize,Zaid,Loam,766.57,19.75,75.4,25.11,72.04,67.92,34.5,8.01,0.253,0.336,25.40998,82.77462,3.44,5.15,Poor
AGRI-1317,Haryana,D2,Soybean,Rabi,Clay,1277.46,30.68,55.19,19.56,126.55,24.88,84.09,8.21,0.682,0.4,12.85426,68.55136,7.71,7.11,Moderate
AGRI-1318,Madhya Pradesh,D2,Soybean,Kharif,Alluvial,1058.63,36.29,36.04,39.94,104.9,82.76,72.61,6.75,0.39,0.417,24.55461,79.09493,6.23,6.46,Moderate
AGRI-1319,Haryana,D4,Wheat,Zaid,Alluvial,1065.8,22.17,40.53,29.51,118.81,76.23,100.87,6.91,0.296,0.515,8.25735,71.38977,2.9,7.32,Moderate
AGRI-1320,Uttar Pradesh,D5,Wheat,Rabi,Clay,1303.5,31.31,62.29,20.09,56.71,23.09,81.41,7.92,0.283,0.527,15.32269,68.01984,7.64,5.98,Poor
AGRI-1321,Madhya Pradesh,D4,Soybean,Zaid,Alluvial,1333.37,19.57,72.95,19.03,129.12,79.69,22.43,6.88,0.4,0.327,17.57172,85.384,5.34,5.88,Moderate
AGRI-1322,Uttar Pradesh,D3,Cotton,Zaid,Alluvial,1361.77,30.08,53.41,17.95,31.31,31.78,159.16,6.81,0.595,0.348,28.04593,81.43056,3.92,5.41,Moderate
AGRI-1323,Karnataka,D2,Cotton,Rabi,Sandy,454.33,21.28,73.25,39.98,25.83,16.47,96.1,8.17,0.431,0.324,17.36946,69.97886,4.01,4.28,Moderate
AGRI-1324,Tamil Nadu,D3,Maize,Kharif,Sandy,948.54,32.72,73.42,20.24,114.12,62.55,86.31,7.76,0.194,0.422,8.27047,81.28145,3.58,6.08,Poor
AGRI-1325,Karnataka,D1,Sugarcane,Zaid,Clay,1164.56,24.02,73.72,30.96,122.0,62.3,153.65,8.18,0.248,0.372,16.45631,80.23295,2.25,9.47,Poor
AGRI-1326,Punjab,D1,Maize,Zaid,Silty,1182.62,27.27,62.09,28.26,29.96,17.59,41.82,5.76,0.383,0.634,19.97418,77.46713,3.4,6.18,Moderate
AGRI-1327,Punjab,D4,Sugarcane,Kharif,Loam,1017.39,29.99,85.32,32.87,32.48,35.51,46.49,6.84,0.642,0.518,30.77611,76.38516,4.46,10.22,Healthy
AGRI-1328,Karnataka,D5,Wheat,Kharif,Sandy,533.47,21.43,61.91,43.58,23.65,89.43,133.12,7.95,0.249,0.639,30.58482,85.7414,4.46,6.57,Poor
AGRI-1329,Tamil Nadu,D3,Rice,Rabi,Loam,1227.16,32.83,59.76,43.24,31.5,64.27,56.52,5.39,0.572,0.525,12.34098,72.90296,6.21,8.53,Moderate
AGRI-1330,Karnataka,D5,Maize,Rabi,Black Soil,1142.12,24.05,45.97,28.24,43.04,68.41,131.89,7.78,0.264,0.683,12.44352,75.9662,3.19,6.19,Poor
AGRI-1331,Tamil Nadu,D4,Maize,Rabi,Clay,444.75,31.25,51.92,12.55,126.71,27.03,58.01,5.64,0.328,0.481,11.92115,74.58231,5.88,4.69,Poor
AGRI-1332,Tamil Nadu,D1,Sugarcane,Kharif,Silty,860.19,21.17,37.33,27.35,93.46,16.3,24.65,7.83,0.301,0.678,26.93413,83.42402,4.84,6.99,Poor
AGRI-1333,Rajasthan,D5,Wheat,Zaid,Black Soil,541.38,31.76,69.84,33.82,105.64,32.15,92.38,7.14,0.227,0.195,8.14453,86.32931,7.71,5.8,Moderate
AGRI-1334,Madhya Pradesh,D5,Wheat,Zaid,Black Soil,721.22,20.56,48.67,32.08,105.38,29.91,47.54,5.68,0.65,0.131,11.05225,84.99563,3.39,7.87,Moderate
AGRI-1335,Maharashtra,D1,Sugarcane,Rabi,Alluvial,369.89,26.51,51.73,35.45,78.86,28.76,126.1,6.66,0.504,0.447,20.91103,83.95408,7.26,9.93,Moderate
AGRI-1336,Tamil Nadu,D3,Wheat,Kharif,Black Soil,790.36,22.94,77.39,17.55,107.72,25.42,109.77,7.39,0.762,0.69,13.94149,87.7358,6.65,7.05,Healthy
AGRI-1337,Uttar Pradesh,D1,Soybean,Zaid,Clay,954.86,32.97,53.0,35.28,85.54,55.98,149.3,7.22,0.249,0.351,10.21655,81.94289,5.28,5.86,Poor
AGRI-1338,Tamil Nadu,D5,Cotton,Rabi,Sandy,1031.54,23.24,48.32,18.58,54.6,36.25,129.62,6.5,0.281,0.227,16.63707,83.02108,5.41,3.71,Poor
AGRI-1339,Tamil Nadu,D3,Soybean,Zaid,Clay,1079.84,35.63,44.3,39.02,81.72,75.63,45.31,8.15,0.395,0.413,14.58098,87.65605,1.13,6.04,Poor
AGRI-1340,Tamil Nadu,D3,Rice,Zaid,Sandy,1269.92,35.84,77.62,24.21,78.69,24.72,132.02,6.82,0.716,0.489,20.2665,68.13982,7.63,9.61,Moderate
AGRI-1341,Rajasthan,D1,Maize,Kharif,Black Soil,587.01,21.93,42.13,37.56,110.58,47.17,109.84,6.77,0.394,0.289,31.50161,80.68097,1.3,6.59,Moderate
AGRI-1342,Madhya Pradesh,D5,Rice,Kharif,Black Soil,482.53,30.28,59.96,13.72,127.99,11.09,113.65,5.22,0.466,0.529,10.98331,82.77943,4.72,7.34,Poor
AGRI-1343,Rajasthan,D4,Maize,Zaid,Silty,1286.69,19.75,62.88,26.68,65.21,48.53,136.52,8.23,0.391,0.685,16.94544,86.35654,2.98,6.14,Poor
AGRI-1344,Punjab,D5,Cotton,Rabi,Sandy,522.27,25.83,72.81,37.38,103.97,14.47,100.34,5.62,0.236,0.638,30.36764,85.67689,3.72,4.52,Moderate
AGRI-1345,Rajasthan,D2,Wheat,Kharif,Black Soil,1422.24,32.27,69.83,20.17,30.97,88.22,85.24,6.85,0.838,0.275,29.04495,84.83921,5.08,8.08,Moderate
AGRI-1346,Uttar Pradesh,D4,Soybean,Zaid,Alluvial,1276.79,31.19,79.59,40.63,105.45,73.25,109.13,7.81,0.564,0.296,17.4625,86.91583,7.32,7.22,Moderate
AGRI-1347,Uttar Pradesh,D3,Sugarcane,Kharif,Loam,900.96,30.49,37.46,34.71,60.86,49.21,61.71,5.75,0.731,0.323,24.77488,78.74758,3.93,11.21,Moderate
AGRI-1348,Rajasthan,D4,Soybean,Kharif,Silty,1429.56,23.65,51.3,33.15,24.33,16.93,45.56,6.85,0.641,0.337,10.10857,68.1384,7.91,6.04,Moderate
AGRI-1349,Madhya Pradesh,D3,Cotton,Kharif,Clay,457.11,25.56,50.41,24.73,59.96,57.4,106.32,5.84,0.54,0.16,25.10099,68.22109,4.95,5.36,Moderate
AGRI-1350,Karnataka,D3,Rice,Zaid,Silty,683.37,20.06,43.03,29.37,87.17,70.7,52.74,7.66,0.243,0.557,31.34859,78.89278,1.7,5.39,Poor
AGRI-1351,Maharashtra,D4,Sugarcane,Rabi,Loam,1052.05,32.38,50.9,33.5,33.12,25.26,31.19,6.98,0.63,0.319,20.89972,76.70544,1.93,9.19,Moderate
AGRI-1352,Madhya Pradesh,D3,Wheat,Rabi,Sandy,735.01,28.08,52.04,29.01,121.64,55.46,20.08,8.0,0.289,0.628,19.96377,77.0249,5.87,6.1,Moderate
AGRI-1353,Rajasthan,D3,Cotton,Rabi,Clay,1371.21,32.18,63.7,37.14,28.54,75.14,105.16,8.13,0.47,0.656,12.49565,76.00809,0.88,5.52,Moderate
AGRI-1354,Tamil Nadu,D2,Sugarcane,Kharif,Clay,422.19,22.98,71.5,27.61,122.3,71.46,70.7,7.27,0.62,0.115,23.21092,86.35452,4.1,9.95,Moderate
AGRI-1355,Haryana,D5,Cotton,Zaid,Sandy,954.35,24.49,55.96,19.28,97.79,74.24,125.32,7.54,0.728,0.693,22.17049,75.18341,1.61,6.06,Moderate
AGRI-1356,Maharashtra,D5,Cotton,Kharif,Silty,999.95,24.68,74.57,19.7,56.27,80.35,72.52,6.92,0.66,0.526,23.64639,85.12454,3.75,6.33,Moderate
AGRI-1357,Maharashtra,D2,Wheat,Rabi,Black Soil,1068.0,18.51,53.49,12.21,62.98,85.01,88.04,6.35,0.65,0.412,8.626,86.0573,6.12,7.67,Poor
AGRI-1358,Uttar Pradesh,D4,Maize,Rabi,Silty,631.23,24.82,50.97,22.83,101.49,42.44,76.99,7.27,0.284,0.334,21.16936,77.99004,3.94,5.43,Poor
AGRI-1359,Maharashtra,D1,Sugarcane,Zaid,Loam,751.02,34.07,64.77,38.96,86.16,55.5,111.08,8.18,0.422,0.411,22.27844,76.93876,1.73,8.86,Moderate
AGRI-1360,Rajasthan,D1,Wheat,Kharif,Alluvial,1278.05,35.95,36.3,40.59,93.88,73.25,69.86,6.46,0.21,0.295,12.98072,83.22041,2.39,6.43,Poor
AGRI-1361,Tamil Nadu,D1,Cotton,Rabi,Black Soil,564.44,28.36,39.39,19.29,62.81,65.77,154.93,6.1,0.684,0.474,12.99999,82.15943,3.26,6.69,Moderate
AGRI-1362,Tamil Nadu,D2,Wheat,Zaid,Silty,1259.55,27.11,57.99,46.53,73.66,89.64,151.06,6.36,0.847,0.156,14.62924,74.5707,1.02,10.52,Healthy
AGRI-1363,Punjab,D2,Maize,Kharif,Alluvial,968.92,18.62,86.86,30.09,128.89,11.09,138.72,6.52,0.365,0.473,25.08132,70.05096,4.88,7.19,Moderate
AGRI-1364,Tamil Nadu,D3,Soybean,Kharif,Alluvial,1188.41,35.58,74.68,45.01,43.53,38.41,148.84,5.26,0.241,0.265,22.55039,73.29705,5.06,5.49,Poor
AGRI-1365,Madhya Pradesh,D1,Sugarcane,Rabi,Sandy,1134.97,18.26,39.85,37.44,65.96,32.48,82.88,6.74,0.513,0.111,28.2983,70.62057,0.97,9.74,Moderate
AGRI-1366,Tamil Nadu,D4,Maize,Rabi,Loam,578.26,36.9,81.55,38.01,52.1,30.99,95.1,6.73,0.78,0.432,15.09581,73.89465,3.52,6.94,Healthy
AGRI-1367,Uttar Pradesh,D4,Rice,Kharif,Loam,975.69,27.78,75.28,15.06,104.16,27.8,123.89,7.06,0.566,0.447,29.88963,73.23643,3.61,9.12,Moderate
AGRI-1368,Tamil Nadu,D1,Sugarcane,Kharif,Loam,1304.5,24.84,68.6,19.92,104.04,66.73,117.46,6.27,0.213,0.356,25.84895,80.75423,3.0,8.59,Poor
AGRI-1369,Punjab,D1,Maize,Rabi,Black Soil,825.33,36.48,80.12,12.32,52.17,16.78,144.7,7.15,0.862,0.143,17.48028,87.08992,4.68,6.91,Moderate
AGRI-1370,Haryana,D1,Cotton,Kharif,Clay,1413.25,18.49,57.23,37.78,28.95,69.33,120.29,8.07,0.76,0.636,10.28629,81.71487,3.09,6.62,Moderate
AGRI-1371,Rajasthan,D2,Sugarcane,Rabi,Black Soil,847.44,29.63,47.18,24.4,21.26,65.47,159.7,8.34,0.272,0.467,14.16761,86.53299,3.62,7.38,Poor
AGRI-1372,Uttar Pradesh,D2,Sugarcane,Kharif,Silty,507.06,28.98,63.16,40.32,67.02,30.06,68.79,7.04,0.825,0.169,30.96244,83.68265,6.48,11.22,Healthy
AGRI-1373,Madhya Pradesh,D2,Wheat,Rabi,Alluvial,778.38,22.39,65.19,24.2,65.14,30.23,136.62,5.15,0.495,0.407,15.44872,82.55755,1.72,6.27,Poor
AGRI-1374,Haryana,D5,Cotton,Zaid,Alluvial,1396.87,26.58,64.61,41.5,128.72,60.31,117.67,8.39,0.44,0.398,15.91762,76.28124,5.14,6.14,Moderate
AGRI-1375,Uttar Pradesh,D4,Rice,Rabi,Clay,701.69,31.05,66.08,16.71,71.68,70.97,116.79,7.47,0.503,0.136,12.55013,74.49589,4.29,7.8,Moderate
AGRI-1376,Karnataka,D4,Soybean,Rabi,Silty,1304.91,32.54,87.18,18.24,48.21,80.12,65.62,6.18,0.764,0.464,27.36441,84.92555,2.79,6.88,Moderate
AGRI-1377,Maharashtra,D3,Maize,Zaid,Clay,1319.38,18.01,84.62,24.27,118.04,78.17,129.98,5.52,0.642,0.585,14.61546,86.10786,5.96,7.23,Moderate
AGRI-1378,Karnataka,D2,Wheat,Kharif,Alluvial,735.21,36.74,83.16,26.71,74.02,87.19,146.05,5.5,0.221,0.549,15.9262,77.03765,4.63,5.14,Poor
AGRI-1379,Tamil Nadu,D5,Maize,Zaid,Black Soil,441.58,21.29,79.08,24.55,85.91,56.51,50.6,5.59,0.85,0.222,17.94435,68.18126,4.08,7.11,Healthy
AGRI-1380,Haryana,D5,Rice,Rabi,Loam,1147.01,22.67,86.89,39.49,30.52,82.69,107.57,5.16,0.283,0.617,18.40948,83.85062,5.51,7.09,Poor
AGRI-1381,Tamil Nadu,D4,Rice,Kharif,Alluvial,692.66,23.27,40.42,15.49,62.12,74.68,74.9,8.16,0.702,0.306,17.87218,73.70138,6.52,8.39,Moderate
AGRI-1382,Maharashtra,D2,Sugarcane,Zaid,Sandy,1211.22,18.76,49.58,24.64,123.86,81.57,158.54,6.89,0.625,0.668,20.08985,68.19776,7.8,11.31,Moderate
AGRI-1383,Uttar Pradesh,D3,Rice,Kharif,Loam,836.92,20.46,62.23,42.14,84.85,10.93,87.04,7.45,0.311,0.143,27.54831,84.09977,5.22,8.41,Moderate
AGRI-1384,Maharashtra,D2,Maize,Kharif,Alluvial,883.79,37.73,81.56,14.4,57.9,87.27,51.96,7.9,0.3,0.392,27.66284,78.34828,7.06,5.27,Poor
AGRI-1385,Punjab,D1,Cotton,Zaid,Black Soil,1205.7,24.3,62.78,45.92,88.82,47.88,73.46,7.77,0.789,0.458,27.15952,81.70421,0.51,7.68,Healthy
AGRI-1386,Maharashtra,D2,Cotton,Kharif,Clay,770.6,20.31,76.14,47.51,120.15,73.85,111.54,8.09,0.474,0.249,10.427,86.2938,4.48,5.35,Moderate
AGRI-1387,Punjab,D1,Sugarcane,Zaid,Loam,837.44,20.14,42.64,15.19,50.14,20.18,30.65,8.39,0.638,0.563,27.19229,78.82348,2.11,7.19,Poor
AGRI-1388,Maharashtra,D1,Soybean,Rabi,Black Soil,763.81,32.39,48.88,22.49,75.56,41.68,104.5,6.54,0.533,0.476,10.88604,78.06388,1.21,5.65,Moderate
AGRI-1389,Rajasthan,D3,Maize,Kharif,Silty,754.07,35.09,75.25,25.41,125.46,31.72,150.37,8.33,0.689,0.111,10.99337,73.81324,4.49,7.46,Moderate
AGRI-1390,Punjab,D4,Maize,Rabi,Sandy,928.54,23.14,44.06,39.95,38.96,33.33,139.05,7.53,0.515,0.465,30.74871,74.10388,6.1,6.85,Moderate
AGRI-1391,Haryana,D2,Rice,Rabi,Loam,1239.68,18.42,54.32,33.45,99.16,19.86,29.47,5.25,0.381,0.395,27.66555,83.93084,3.59,7.04,Poor
AGRI-1392,Tamil Nadu,D1,Maize,Kharif,Clay,747.95,22.46,49.57,35.2,87.59,74.46,159.07,7.39,0.434,0.218,21.25785,76.98058,5.53,6.18,Moderate
AGRI-1393,Madhya Pradesh,D2,Wheat,Zaid,Silty,926.68,19.13,54.24,39.27,94.76,10.74,117.82,7.4,0.781,0.697,28.99928,71.27052,4.17,8.2,Healthy
AGRI-1394,Tamil Nadu,D4,Soybean,Kharif,Black Soil,1087.8,20.07,73.96,16.25,58.63,35.0,42.72,8.17,0.508,0.638,31.74475,69.89058,3.78,5.02,Poor
AGRI-1395,Karnataka,D4,Rice,Rabi,Sandy,646.38,26.63,55.23,42.0,54.53,23.95,21.74,6.31,0.329,0.276,22.65541,77.4584,2.68,6.85,Moderate
AGRI-1396,Tamil Nadu,D5,Wheat,Rabi,Clay,655.28,22.6,65.54,37.4,95.26,57.12,43.98,7.05,0.834,0.425,22.70956,77.2991,3.37,8.48,Healthy
AGRI-1397,Uttar Pradesh,D4,Sugarcane,Zaid,Black Soil,1376.75,28.32,40.5,32.78,43.71,30.34,137.34,5.04,0.738,0.29,26.10625,81.06917,3.12,11.17,Moderate
AGRI-1398,Rajasthan,D3,Cotton,Kharif,Black Soil,1145.89,23.07,79.28,44.03,66.16,30.72,23.03,6.16,0.219,0.565,13.57133,77.42135,5.35,5.37,Moderate
AGRI-1399,Maharashtra,D1,Sugarcane,Rabi,Loam,984.91,36.81,55.34,37.21,40.7,49.07,52.64,5.22,0.879,0.658,12.011,70.86951,1.37,11.08,Moderate
AGRI-1400,Karnataka,D5,Cotton,Rabi,Loam,1062.49,36.12,70.67,19.26,20.91,62.22,126.02,6.83,0.666,0.315,26.22994,78.15606,1.19,5.75,Moderate
AGRI-1401,Uttar Pradesh,D3,Sugarcane,Rabi,Clay,382.23,29.34,74.9,27.47,126.71,19.7,102.06,7.86,0.292,0.583,16.27772,86.13579,5.45,8.05,Moderate
AGRI-1402,Uttar Pradesh,D2,Maize,Zaid,Alluvial,1029.91,25.09,46.53,29.79,67.49,24.04,129.58,5.72,0.346,0.399,11.24169,71.18883,4.6,5.62,Poor
AGRI-1403,Punjab,D1,Wheat,Rabi,Alluvial,910.46,25.62,83.66,13.99,126.63,29.77,124.46,6.85,0.665,0.338,15.55707,81.79509,3.73,8.53,Healthy
AGRI-1404,Tamil Nadu,D4,Cotton,Rabi,Black Soil,950.32,26.24,68.89,46.37,35.44,87.9,27.08,5.71,0.726,0.663,16.60728,79.87719,1.64,6.97,Healthy
AGRI-1405,Haryana,D1,Rice,Kharif,Loam,745.37,32.55,58.58,16.63,84.61,41.77,144.95,5.42,0.347,0.406,31.16546,82.97171,3.58,7.26,Poor
AGRI-1406,Madhya Pradesh,D2,Wheat,Kharif,Sandy,439.62,27.03,45.03,37.11,42.11,57.92,51.78,6.79,0.36,0.38,24.75103,71.01201,6.42,6.5,Moderate
AGRI-1407,Haryana,D5,Rice,Rabi,Sandy,562.67,35.13,86.83,30.22,106.91,29.32,97.47,5.28,0.395,0.503,20.74055,86.83211,7.17,6.8,Poor
AGRI-1408,Karnataka,D5,Wheat,Rabi,Black Soil,1395.82,36.88,76.53,12.92,106.21,49.24,110.2,7.06,0.599,0.257,31.25296,80.41933,5.77,7.56,Moderate
AGRI-1409,Rajasthan,D5,Wheat,Kharif,Loam,799.57,24.72,46.44,45.29,32.39,15.93,43.61,5.11,0.3,0.295,29.67535,84.94142,0.95,5.92,Poor
AGRI-1410,Haryana,D4,Sugarcane,Zaid,Clay,863.35,29.21,53.57,42.67,120.33,12.78,156.67,5.37,0.253,0.659,20.28802,72.93214,5.53,8.5,Moderate
AGRI-1411,Maharashtra,D3,Cotton,Zaid,Clay,407.98,19.9,79.53,30.87,41.41,47.5,88.34,6.92,0.655,0.507,29.73631,82.78826,2.31,5.37,Moderate
AGRI-1412,Haryana,D3,Cotton,Zaid,Clay,391.32,22.01,73.26,20.24,87.43,41.89,28.07,7.07,0.725,0.596,17.70331,83.62061,2.86,5.04,Moderate
AGRI-1413,Karnataka,D1,Wheat,Zaid,Sandy,1138.9,26.27,77.12,16.38,128.42,20.95,151.22,5.1,0.531,0.263,13.5301,75.94871,1.97,8.66,Moderate
AGRI-1414,Madhya Pradesh,D4,Maize,Zaid,Loam,941.9,22.12,59.27,25.08,117.06,65.01,102.08,7.01,0.435,0.426,13.58428,75.67907,6.32,6.79,Moderate
AGRI-1415,Haryana,D5,Maize,Zaid,Loam,909.58,35.53,74.41,21.2,125.22,89.43,117.89,7.93,0.482,0.683,23.89557,81.15593,5.36,6.83,Moderate
AGRI-1416,Maharashtra,D5,Rice,Zaid,Sandy,617.44,21.17,56.26,30.24,57.69,41.65,93.52,7.53,0.452,0.291,20.02569,69.86815,5.09,7.18,Moderate
AGRI-1417,Punjab,D2,Rice,Zaid,Clay,1169.23,27.11,46.62,46.79,31.61,59.96,136.86,5.46,0.852,0.196,23.81482,82.71248,5.51,10.68,Healthy
AGRI-1418,Rajasthan,D2,Sugarcane,Kharif,Clay,535.06,30.11,69.8,32.7,40.72,87.04,24.64,7.07,0.718,0.407,24.46582,68.85774,2.28,10.37,Healthy
AGRI-1419,Karnataka,D5,Wheat,Zaid,Black Soil,558.93,31.84,88.68,44.04,75.05,76.52,57.57,7.35,0.326,0.333,8.53575,71.81181,3.83,6.55,Moderate
AGRI-1420,Punjab,D5,Rice,Zaid,Alluvial,856.78,25.66,52.08,35.43,107.26,47.08,85.75,5.13,0.449,0.196,9.29695,81.28288,5.25,8.81,Moderate
AGRI-1421,Punjab,D4,Rice,Zaid,Silty,664.91,35.38,60.35,29.11,36.52,69.0,30.72,7.99,0.561,0.633,20.78427,69.96647,5.27,7.31,Poor
AGRI-1422,Punjab,D3,Soybean,Rabi,Alluvial,622.21,29.37,72.07,42.77,92.57,20.25,118.83,8.17,0.609,0.694,12.58485,87.43684,6.44,6.69,Healthy
AGRI-1423,Uttar Pradesh,D2,Wheat,Kharif,Loam,1059.76,26.79,64.78,28.97,55.59,50.97,75.11,7.98,0.508,0.441,23.18081,85.36792,2.65,6.85,Moderate
AGRI-1424,Rajasthan,D3,Sugarcane,Kharif,Loam,1066.07,19.34,81.39,43.27,57.53,32.32,58.17,7.89,0.747,0.565,21.25246,80.52605,6.28,10.54,Healthy
AGRI-1425,Madhya Pradesh,D4,Rice,Kharif,Loam,1256.97,27.29,76.9,22.5,92.81,22.89,20.47,7.61,0.717,0.615,22.05825,84.38115,3.8,10.23,Healthy
AGRI-1426,Tamil Nadu,D5,Sugarcane,Zaid,Alluvial,809.48,34.41,38.21,16.64,71.37,44.1,120.78,7.22,0.534,0.521,15.25893,85.7516,5.53,8.84,Poor
AGRI-1427,Rajasthan,D3,Cotton,Zaid,Silty,430.39,30.29,89.91,42.79,109.32,20.48,136.73,7.38,0.778,0.126,23.35624,73.18951,3.92,7.44,Healthy
AGRI-1428,Uttar Pradesh,D5,Sugarcane,Rabi,Black Soil,651.03,34.64,76.38,33.15,37.15,65.92,75.31,7.82,0.706,0.195,27.90782,84.98823,7.61,9.24,Moderate
AGRI-1429,Tamil Nadu,D5,Maize,Kharif,Alluvial,1428.01,27.88,82.51,44.01,106.89,46.5,98.99,7.32,0.725,0.143,31.95371,71.89588,1.84,10.35,Healthy
AGRI-1430,Rajasthan,D1,Maize,Zaid,Silty,1005.88,20.37,70.82,45.76,27.07,52.49,51.88,6.15,0.849,0.106,28.12267,76.26685,5.56,7.68,Healthy
AGRI-1431,Punjab,D3,Sugarcane,Kharif,Clay,1130.71,18.27,82.1,13.93,41.35,21.71,107.11,6.32,0.367,0.284,21.37997,79.16519,4.82,7.16,Poor
AGRI-1432,Karnataka,D3,Maize,Rabi,Clay,358.09,24.06,41.18,30.03,92.18,21.18,21.7,8.14,0.367,0.335,12.64231,82.27782,1.8,5.42,Poor
AGRI-1433,Tamil Nadu,D5,Cotton,Rabi,Loam,920.03,31.96,54.13,25.5,114.04,56.67,88.41,5.06,0.802,0.245,24.3547,68.60283,1.0,6.75,Moderate
AGRI-1434,Maharashtra,D4,Wheat,Rabi,Sandy,391.28,33.81,83.2,34.53,47.79,88.8,110.19,7.45,0.721,0.139,30.50369,73.81019,6.49,7.77,Moderate
AGRI-1435,Maharashtra,D1,Maize,Kharif,Loam,976.15,23.92,46.09,40.57,55.99,17.7,148.55,8.34,0.829,0.418,13.0848,80.17038,1.68,7.45,Healthy
AGRI-1436,Haryana,D5,Maize,Zaid,Sandy,1362.85,27.91,39.3,22.1,79.08,32.86,73.39,7.47,0.224,0.264,14.14389,75.14737,1.9,5.69,Poor
AGRI-1437,Tamil Nadu,D2,Sugarcane,Zaid,Silty,1415.26,26.42,78.35,32.04,43.27,79.56,127.13,8.48,0.619,0.578,11.57621,83.5005,7.84,10.77,Moderate
AGRI-1438,Karnataka,D2,Cotton,Rabi,Clay,944.61,26.21,80.95,37.51,109.23,15.78,103.68,7.41,0.281,0.105,25.68132,81.03304,5.88,4.55,Moderate
AGRI-1439,Madhya Pradesh,D1,Wheat,Zaid,Alluvial,854.03,22.63,43.95,16.84,105.1,80.07,149.78,5.12,0.533,0.606,17.75748,72.68803,2.38,7.17,Poor
AGRI-1440,Uttar Pradesh,D4,Sugarcane,Rabi,Sandy,1389.52,20.73,81.99,41.31,35.98,51.94,75.77,7.89,0.289,0.673,9.5047,70.91858,4.93,7.71,Poor
